,Annotated_reduced_label,Unit,Turn,B4,B2,Annotated_emotion_id
2055,15,Save the Children is a wonderful charity to donate to. 86% of money raised goes directly to the children. Would you be interested in donating to Save the Children?,3,0,20180825-112434_860_live,confident
2056,3,9% goes to fundraising and 5% goes to management and general expenses. Please ask any questions you may have. I want you to feel comfortable knowing your donation is really going to help children.,4,0,20180825-112434_860_live,trusting
2057,17,"The charity helps children in the US and worldwide. Africa, Asia, and the US are the top regions receiving aid from Save the Children. Your donation goes a long way too!",5,0,20180825-112434_860_live,caring
2058,17,"I don't have that information at hand, but even .30 cents goes a long way! Would you be willing to donate your earnings from this HIT to help children eat and go to school?",6,0,20180825-112434_860_live,caring
2059,8,"That's wonderful, thank you! You know 30 cents may not seem like a lot to you, but to a child who is hungry and sick, it can mean the difference between life and death. Are you sure you wouldn't want to help a child by donating the full amount?",7,0,20180825-112434_860_live,grateful
2060,8,"Thank you! Your donation is going to help a child eat, receive an education, and have access to life-saving medicine. Who knew 30 cents could do so much!? Do you have any other questions?",8,0,20180825-112434_860_live,grateful
2061,8,"Nope, it will all be handled on my end. On behalf of children worldwide, thank you for your kindness. 155 million children benefited last year, with your help we'll reach even more!",9,0,20180825-112434_860_live,grateful
2062,17,Hi there! Can I tell you about a charity important to me?,0,0,20180825-053711_81_live,caring
2063,17,My favorite charity is Save The Children.  Have you heard of them?,1,0,20180825-053711_81_live,caring
2064,20,"Well hopefully I can convince you to donate to them..even if it's just 25 cents.  They make sure children have access to health resources, education and a safe environment.  Can you imagine living in extreme violence?",2,0,20180825-053711_81_live,hopeful
2065,17,"That's a serious issue too, but this charity focuses on children that have been born.  Did you know that in Syria, 1,000 children were killed in just the first two months of 2018?",3,0,20180825-053711_81_live,caring
2066,20,what is great about this donation is you can donate a portion of your earnings from this conversation...any little bit will help.,4,0,20180825-053711_81_live,hopeful
2067,17,I understand but these children have even less than us.  This is your chance to do some good.  Can you try to even donate 1 cent?,5,0,20180825-053711_81_live,caring
2068,17,"Everyone can help.  All of us should be in this world together.  I agree that rich people have more to give, but can't those of us with very little also help in a way? Would you rather donate your time?",6,0,20180825-053711_81_live,caring
2069,17,"I'm sorry to hear you are having a hard time.  I have hard circumstances too, but I know there are millions of children that are worse off.  I feel like I do some good by even just being willing to give a penny when I can.",7,0,20180825-053711_81_live,caring
2070,20,are there any charities that you favor?,8,0,20180825-053711_81_live,hopeful
2071,17,"I think you can help Save the Children but also help yourself by knowing you are helping others, even during your low times.",9,0,20180825-053711_81_live,caring
2072,20,hope things get better for you!,10,0,20180825-053711_81_live,hopeful
2073,17,Hi,0,0,20180825-050306_247_live,caring
2074,17,How are you?,1,0,20180825-050306_247_live,caring
2075,17,Yes. I've heard of Save the Children,2,0,20180825-050306_247_live,caring
2076,3,"Yes, I donate money to them monthly.",3,0,20180825-050306_247_live,trusting
2077,17,There are poor children all over the world who don't have enough food to eat and Save the Children goes out to help them. I don't waant anyone to go hungry. Would you?,4,0,20180825-050306_247_live,caring
2078,17,My friend had refer me. She volunteers for them. Would you be interested in donating some of your earnings today to Save the Children? The research team is collecting donations.,5,0,20180825-050306_247_live,caring
2079,20,Sure. You can visit  URL or I can probably arrange to have information mailed to you. But any amount you can donate today would be really helpful.,6,0,20180825-050306_247_live,hopeful
2080,20,Just let me know how much you would be interested in donating.,7,0,20180825-050306_247_live,hopeful
2081,8,That's wonderful! Thank you so much.,8,0,20180825-050306_247_live,grateful
2082,2,"Yes, it is a great organizaton. I hope you have a great rest of your day.",9,0,20180825-050306_247_live,proud
2083,17,Hello there! Have you heard of the international organization Save the Children?,0,0,20180825-080131_220_live,caring
2084,15,"Save the Children is a non-governmental organizaton that promotes children's rights, provides relief, and helps support children in developing countries. It's a great organization!",1,0,20180825-080131_220_live,confident
2085,3,"Certainly! I do volunteer work that supports the organization, actually. And if you'd like to check out the website, you can go to  URL ",2,0,20180825-080131_220_live,trusting
2086,8,"Sounds great, your generosity will go great lengths! How much would you like to donate to the organization? Your donation will be directly deducted from your task payment and you can choose any amount from $0 to all of your payment.",3,0,20180825-080131_220_live,grateful
2087,11,Wonderful! The research team will collect all donations and send them directly to Save the Children.,4,0,20180825-080131_220_live,surprised
2088,9,Pack educational materials/books to send to children with limited access to such resources,5,0,20180825-080131_220_live,prepared
2089,2,It's a very rewarding experience. A productive activity to fill your free time with. :),6,0,20180825-080131_220_live,proud
2090,17,"Certainly. The good thing is, however, that there are many organizations that we can support that help push for and ensure the rights of children and that they are given opportunities to succeed.",7,0,20180825-080131_220_live,caring
2091,8,You are welcome! Thank you for your kind donation.,8,0,20180825-080131_220_live,grateful
2092,20,"Small changes lead to big results. ;) and haha! Yes, I am. :)",9,0,20180825-080131_220_live,hopeful
2093,17,Do you feel it is improtant to help the children of the world to get them a good meal atleast 2 times a day,0,0,20180825-071459_643_live,caring
2094,17,so will you donate to keep the children nourished and kept safe,1,0,20180825-071459_643_live,caring
2095,17,well with this charity we all know it is to help to save the children and I agree you should question other donations because together we can help keep the children nourished,2,0,20180825-071459_643_live,caring
2096,3,I agree because as you have seen the commercials of the individual holding a little child asking for donations and all he is doing is getting to play with peoples emotions well with our organization we cut the cost of an actor and use that money to help the children,3,0,20180825-071459_643_live,trusting
2097,17,well we all know there is warlords everywhere even in the USA but we try our very best for our food items to reach the children ,4,0,20180825-071459_643_live,caring
2098,2,yes we know this and they run the country but that is the virtues of a free nation ,5,0,20180825-071459_643_live,proud
